station_id,latitude,longitude,well_depth,well_aquifer_type,state_encoded,district_encoded,mean_groundwater_level,mean_rainfall,mean_t2m,mean_t2m_max,mean_t2m_min,soil_sand_pct,soil_sand_dist_km,soil_clay_pct,soil_clay_dist_km,soil_silt_pct,soil_silt_dist_km,soil_phaq,soil_phaq_dist_km,soil_orgc,soil_orgc_dist_km,soil_cfvo_pct,soil_cfvo_dist_km,average_soil_distance_km
252505077453701,25.4181,77.7603,9.0,1,1,1,3.699,1.734,24.420,31.617,18.395,75.19444444444444,95.29,35.49473684210526,103.05,9.055555555555555,95.29,7.8589473684210525,103.05,1.0138888888888888,95.29,4.107142857142857,103.05,99.17
252520078030201,25.4222,78.0506,13.0,1,1,1,5.602,1.600,24.503,31.424,18.671,75.19444444444444,87.06,35.49473684210526,92.38,9.055555555555555,87.06,7.8589473684210525,92.38,1.0138888888888888,87.06,4.107142857142857,92.38,89.72
252600077393601,25.4333,77.66,61.0,1,1,1,34.415,1.539,24.509,31.544,18.672,75.19444444444444,98.36,35.49473684210526,106.77,9.055555555555555,98.36,7.8589473684210525,106.77,1.0138888888888888,98.36,4.107142857142857,106.77,102.56
252710078110701,25.4528,78.1853,18.0,1,1,1,10.329,1.477,24.615,31.602,18.699,75.19444444444444,83.16,35.49473684210526,87.03,9.055555555555555,83.16,7.8589473684210525,87.03,1.0138888888888888,83.16,4.107142857142857,87.03,85.10
252817078072501,25.4714,78.1236,48.88,1,1,1,8.629,1.071,24.943,32.089,18.822,75.19444444444444,81.06,35.49473684210526,85.66,9.055555555555555,81.06,7.8589473684210525,85.66,1.0138888888888888,81.06,4.107142857142857,85.66,83.36
252820078215501,25.4722,78.3653,12.0,1,1,1,7.197,1.477,24.551,31.529,18.674,75.19444444444444,83.75,35.49473684210526,85.42,9.055555555555555,83.75,7.8589473684210525,85.42,1.0138888888888888,83.75,4.107142857142857,85.42,84.58
253526077231501,25.5906,77.3875,30.5,1,1,1,12.945,1.282,24.702,31.957,18.596,75.19444444444444,102.03,35.49473684210526,112.02,9.055555555555555,102.03,7.8589473684210525,112.02,1.0138888888888888,102.03,4.107142857142857,112.02,107.02
245829077340501,24.9747,77.5681,15.0,1,1,1,8.020,1.781,23.612,30.858,17.568,75.19444444444444,148.22,35.49473684210526,155.76,9.055555555555555,148.22,7.8589473684210525,155.76,1.0138888888888888,148.22,4.107142857142857,155.76,151.99
251240077361201,25.2111,77.6033,12.75,1,1,1,8.089,2.175,24.607,31.755,18.559,75.19444444444444,122.85,35.49473684210526,130.83,9.055555555555555,122.85,7.8589473684210525,130.83,1.0138888888888888,122.85,4.107142857142857,130.83,126.84
252521078030401,25.4225,78.0511,17.0,1,1,1,5.097,3.196,25.778,32.810,19.550,75.19444444444444,87.02,35.49473684210526,92.33,9.055555555555555,87.02,7.8589473684210525,92.33,1.0138888888888888,87.02,4.107142857142857,92.33,89.68
CGWB1MPS1D250,24.19,81.4833,46.35,1,1,1,-15.139,5.339,26.276,31.876,21.455,8.144444444444444,131.74,45.544444444444444,131.74,46.31111111111111,131.74,8.023888888888889,131.74,2.7883333333333336,131.74,4.991596638655462,131.74,131.74
242730081473001,24.4583,81.7917,19.0,1,1,1,14.388,0.972,24.056,30.634,18.670,17.482558139534884,156.19,25.77906976744186,156.19,56.73837209302326,156.19,6.782558139534883,156.19,1.322093023255814,156.19,4.991596638655462,156.44,156.23
242035081285101,24.3431,81.4808,33.37,1,1,1,8.438,0.951,24.740,31.591,19.027,8.144444444444444,127.04,45.544444444444444,127.04,46.31111111111111,127.04,8.023888888888889,127.04,2.7883333333333336,127.04,4.991596638655462,127.04,127.04
242035081285102,24.3431,81.4808,24.66,1,1,1,12.402,1.931,24.004,30.747,18.398,8.144444444444444,127.04,45.544444444444444,127.04,46.31111111111111,127.04,8.023888888888889,127.04,2.7883333333333336,127.04,4.991596638655462,127.04,127.04
242112081493301,24.3533,81.8258,10.0,1,1,1,7.114,1.745,24.327,31.037,18.689,8.144444444444444,161.25,45.544444444444444,161.25,46.31111111111111,161.25,8.023888888888889,161.25,2.7883333333333336,161.25,4.991596638655462,161.25,161.25
240758081330801,24.1328,81.5522,5.95,1,1,1,3.068,1.526,24.292,30.811,18.850,8.144444444444444,140.46,45.544444444444444,140.46,46.31111111111111,140.46,8.023888888888889,140.46,2.7883333333333336,140.46,4.991596638655462,140.46,140.46
241952081224501,24.3311,81.3792,12.97,1,1,1,6.787,1.595,24.573,31.433,18.811,8.144444444444444,117.26,45.544444444444444,117.26,46.31111111111111,117.26,8.023888888888889,117.26,2.7883333333333336,117.26,4.991596638655462,117.26,117.26
242347081451701,24.3964,81.7547,15.2,1,1,1,6.129,1.675,24.053,30.806,18.359,8.144444444444444,153.44,45.544444444444444,153.44,46.31111111111111,153.44,8.023888888888889,153.44,2.7883333333333336,153.44,4.991596638655462,153.44,153.44
